statistic_yyymm,district_code,site_id,village,birth_total,birth_total_m,birth_total_f,death_total,death_m,death_f,marry_pair,divorce_pair
統計年月,區域別代碼,區域別,村里,出生數,出生數-男,出生數-女,死亡數,死亡數-男,死亡數-女,結婚對數,離婚對數
10704,65000040048,新北市永和區,河濱里,2,1,1,3,1,2,0,1
10704,65000040049,新北市永和區,民生里,2,1,1,4,3,1,2,3
10704,65000040050,新北市永和區,秀得里,1,1,0,2,0,2,2,2
10704,65000040051,新北市永和區,上林里,2,2,0,2,1,1,2,2
10704,65000040052,新北市永和區,網溪里,1,0,1,0,0,0,0,0
10704,65000040053,新北市永和區,正興里,1,1,0,1,1,0,2,0
10704,65000040054,新北市永和區,永興里,1,1,0,3,2,1,2,0
10704,65000040055,新北市永和區,桂林里,1,0,1,1,1,0,1,0
10704,65000040056,新北市永和區,店街里,4,3,1,2,1,1,0,0
10704,65000040057,新北市永和區,信義里,1,1,0,0,0,0,1,1
10704,65000040058,新北市永和區,後溪里,4,2,2,2,0,2,0,0
10704,65000040059,新北市永和區,民富里,0,0,0,1,1,0,1,0
10704,65000040060,新北市永和區,秀元里,2,2,0,2,2,0,3,1
10704,65000040061,新北市永和區,永樂里,1,1,0,2,1,1,1,0
10704,65000040062,新北市永和區,保順里,7,5,2,5,2,3,5,2
10704,65000050001,新北市新莊區,海山里,2,0,2,3,2,1,2,3
10704,65000050002,新北市新莊區,頭前里,7,4,3,3,2,1,3,3
10704,65000050003,新北市新莊區,國泰里,0,0,0,1,0,1,0,1
10704,65000050004,新北市新莊區,全安里,4,2,2,1,1,0,3,0
10704,65000050005,新北市新莊區,福基里,4,2,2,2,0,2,3,2
10704,65000050006,新北市新莊區,豐年里,2,0,2,2,1,1,2,0
10704,65000050007,新北市新莊區,忠孝里,3,3,0,1,0,1,0,2
10704,65000050008,新北市新莊區,恆安里,2,0,2,3,3,0,1,2
10704,65000050009,新北市新莊區,後港里,2,2,0,1,1,0,2,1
10704,65000050010,新北市新莊區,文衡里,0,0,0,1,0,1,0,0
10704,65000050011,新北市新莊區,中美里,6,2,4,6,5,1,2,1
10704,65000050012,新北市新莊區,八德里,2,2,0,1,1,0,2,2
10704,65000050013,新北市新莊區,興漢里,4,3,1,6,2,4,0,0
10704,65000050014,新北市新莊區,中和里,1,1,0,1,1,0,2,2
10704,65000050015,新北市新莊區,西盛里,11,3,8,1,0,1,3,4
10704,65000050016,新北市新莊區,榮和里,1,0,1,7,4,3,0,1
10704,65000050017,新北市新莊區,中泰里,0,0,0,2,1,1,1,0
10704,65000050018,新北市新莊區,瓊林里,3,2,1,3,2,1,2,0
10704,65000050019,新北市新莊區,文德里,2,2,0,0,0,0,1,0
10704,65000050020,新北市新莊區,中誠里,3,2,1,0,0,0,4,0
10704,65000050021,新北市新莊區,裕民里,3,2,1,4,3,1,1,1
10704,65000050022,新北市新莊區,文明里,0,0,0,0,0,0,0,1
10704,65000050023,新北市新莊區,中港里,2,0,2,3,1,2,2,2
10704,65000050024,新北市新莊區,富國里,3,1,2,0,0,0,0,0
10704,65000050025,新北市新莊區,思源里,4,1,3,2,2,0,3,1
10704,65000050026,新北市新莊區,立人里,3,2,1,0,0,0,0,1
10704,65000050027,新北市新莊區,南港里,3,2,1,3,2,1,2,0
10704,65000050028,新北市新莊區,仁愛里,2,1,1,0,0,0,1,1
10704,65000050029,新北市新莊區,立德里,2,1,1,0,0,0,0,0
10704,65000050030,新北市新莊區,信義里,5,2,3,1,1,0,0,1
10704,65000050031,新北市新莊區,立言里,4,1,3,0,0,0,4,0
10704,65000050032,新北市新莊區,民安里,3,2,1,2,1,1,3,0
10704,65000050033,新北市新莊區,和平里,5,4,1,4,3,1,4,0
10704,65000050034,新北市新莊區,立功里,4,2,2,4,2,2,2,0
10704,65000050035,新北市新莊區,民本里,3,2,1,0,0,0,2,0
10704,65000050036,新北市新莊區,化成里,1,1,0,2,1,1,3,1
10704,65000050037,新北市新莊區,立志里,1,1,0,2,1,1,2,1
10704,65000050038,新北市新莊區,光華里,4,1,3,5,4,1,1,3
10704,65000050039,新北市新莊區,思賢里,1,1,0,3,2,1,1,0
10704,65000050040,新北市新莊區,營盤里,3,3,0,1,1,0,4,0
10704,65000050041,新北市新莊區,光榮里,0,0,0,2,2,0,5,1
10704,65000050042,新北市新莊區,自強里,3,2,1,2,1,1,1,1
10704,65000050043,新北市新莊區,丹鳳里,1,1,0,3,1,2,6,6
10704,65000050044,新北市新莊區,光明里,3,1,2,1,0,1,1,1
10704,65000050045,新北市新莊區,自立里,1,1,0,3,1,2,1,1
10704,65000050046,新北市新莊區,合鳳里,4,1,3,5,3,2,2,2
10704,65000050047,新北市新莊區,幸福里,4,2,2,1,1,0,2,1
10704,65000050048,新北市新莊區,雙鳳里,8,3,5,2,2,0,4,4
10704,65000050049,新北市新莊區,自信里,3,0,3,2,2,0,0,0
10704,65000050050,新北市新莊區,龍鳳里,6,4,2,4,2,2,5,4
10704,65000050051,新北市新莊區,中華里,1,1,0,2,0,2,1,0
10704,65000050052,新北市新莊區,中隆里,3,1,2,3,2,1,2,1
10704,65000050053,新北市新莊區,中原里,10,4,6,1,0,1,6,1
10704,65000050054,新北市新莊區,中信里,10,4,6,1,1,0,4,0
10704,65000050055,新北市新莊區,四維里,3,2,1,3,3,0,1,2
10704,65000050056,新北市新莊區,建福里,3,1,2,0,0,0,1,1
10704,65000050057,新北市新莊區,中宏里,2,1,1,1,0,1,2,1
10704,65000050058,新北市新莊區,中全里,2,1,1,1,0,1,2,1
10704,65000050059,新北市新莊區,立泰里,1,1,0,0,0,0,2,1
10704,65000050060,新北市新莊區,全泰里,2,1,1,4,3,1,2,0
10704,65000050061,新北市新莊區,仁義里,1,1,0,3,2,1,0,1
10704,65000050062,新北市新莊區,立基里,2,0,2,2,1,1,5,1
10704,65000050063,新北市新莊區,昌明里,4,4,0,0,0,0,2,0
10704,65000050064,新北市新莊區,昌平里,0,0,0,2,1,1,3,1
10704,65000050065,新北市新莊區,文聖里,4,3,1,1,0,1,2,1
10704,65000050066,新北市新莊區,萬安里,1,1,0,1,1,0,1,0
10704,65000050067,新北市新莊區,龍安里,2,1,1,1,1,0,0,0
10704,65000050068,新北市新莊區,福營里,1,0,1,1,0,1,1,0
10704,65000050069,新北市新莊區,後德里,1,0,1,3,2,1,1,1
10704,65000050070,新北市新莊區,建安里,5,2,3,4,3,1,5,3
10704,65000050071,新北市新莊區,成德里,3,0,3,0,0,0,2,0
10704,65000050072,新北市新莊區,福興里,3,1,2,4,3,1,3,3
10704,65000050073,新北市新莊區,昌信里,2,2,0,1,1,0,1,2
10704,65000050074,新北市新莊區,昌隆里,3,1,2,1,1,0,2,0
10704,65000050075,新北市新莊區,中平里,2,0,2,4,2,2,0,1
10704,65000050076,新北市新莊區,立廷里,7,4,3,4,0,4,9,0
10704,65000050077,新北市新莊區,泰豐里,1,0,1,1,1,0,0,0
10704,65000050078,新北市新莊區,富民里,2,1,1,5,3,2,0,3
10704,65000050079,新北市新莊區,龍福里,1,1,0,0,0,0,2,0
10704,65000050080,新北市新莊區,祥鳳里,3,2,1,2,1,1,0,0
10704,65000050081,新北市新莊區,民全里,2,2,0,1,0,1,1,1
10704,65000050082,新北市新莊區,民有里,0,0,0,1,1,0,3,2
10704,65000050083,新北市新莊區,光正里,4,2,2,0,0,0,3,0
10704,65000050084,新北市新莊區,光和里,0,0,0,1,0,1,1,1
10704,65000060001,新北市新店區,國豐里,3,1,2,0,0,0,0,0
10704,65000060002,新北市新店區,明德里,0,0,0,2,1,1,0,1
10704,65000060003,新北市新店區,大豐里,1,0,1,4,1,3,4,3
10704,65000060004,新北市新店區,大同里,2,2,0,0,0,0,0,0
10704,65000060005,新北市新店區,江陵里,3,2,1,3,3,0,1,1
10704,65000060006,新北市新店區,寶興里,4,2,2,0,0,0,1,1
10704,65000060007,新北市新店區,寶安里,0,0,0,2,1,1,1,3
10704,65000060008,新北市新店區,信義里,4,2,2,2,1,1,2,1
10704,65000060009,新北市新店區,忠孝里,4,1,3,0,0,0,0,0
10704,65000060010,新北市新店區,大鵬里,0,0,0,2,2,0,1,0
10704,65000060011,新北市新店區,太平里,1,1,0,1,1,0,1,2
10704,65000060012,新北市新店區,頂城里,2,1,1,1,1,0,1,0
10704,65000060013,新北市新店區,下城里,0,0,0,4,3,1,0,1
10704,65000060014,新北市新店區,柴埕里,6,3,3,5,4,1,2,3
10704,65000060015,新北市新店區,永安里,3,1,2,0,0,0,3,1
10704,65000060016,新北市新店區,公崙里,7,2,5,5,3,2,15,4
10704,65000060017,新北市新店區,德安里,5,2,3,3,0,3,2,2
10704,65000060018,新北市新店區,雙城里,2,1,1,1,0,1,1,2
10704,65000060019,新北市新店區,日興里,0,0,0,3,2,1,2,0
10704,65000060020,新北市新店區,玫瑰里,0,0,0,1,1,0,3,1
10704,65000060021,新北市新店區,塗潭里,0,0,0,1,1,0,1,1
10704,65000060022,新北市新店區,美潭里,3,3,0,0,0,0,2,2
10704,65000060023,新北市新店區,員潭里,2,1,1,2,1,1,3,2
10704,65000060024,新北市新店區,雙坑里,0,0,0,1,1,0,0,1
10704,65000060025,新北市新店區,粗坑里,1,0,1,3,2,1,3,2
10704,65000060026,新北市新店區,屈尺里,1,1,0,1,1,0,0,0
10704,65000060027,新北市新店區,龜山里,0,0,0,0,0,0,0,0
10704,65000060028,新北市新店區,廣興里,3,0,3,1,1,0,1,0
10704,65000060029,新北市新店區,直潭里,3,2,1,1,1,0,1,0
10704,65000060030,新北市新店區,青潭里,5,5,0,2,1,1,1,1
10704,65000060031,新北市新店區,新店里,1,0,1,2,0,2,0,0
10704,65000060032,新北市新店區,張南里,1,1,0,2,1,1,1,0
10704,65000060033,新北市新店區,國校里,1,0,1,2,2,0,1,0
10704,65000060034,新北市新店區,文中里,0,0,0,1,0,1,2,0
10704,65000060035,新北市新店區,廣明里,0,0,0,1,1,0,0,0
10704,65000060036,新北市新店區,文明里,2,0,2,1,1,0,0,0
10704,65000060037,新北市新店區,中興里,4,1,3,3,2,1,3,1
10704,65000060038,新北市新店區,新生里,0,0,0,4,2,2,2,1
10704,65000060039,新北市新店區,新德里,1,1,0,1,1,0,3,0
10704,65000060040,新北市新店區,張北里,4,2,2,8,6,2,3,1
10704,65000060041,新北市新店區,五峯里,2,1,1,5,1,4,3,1
10704,65000060042,新北市新店區,新安里,3,3,0,5,4,1,4,2
10704,65000060043,新北市新店區,忠誠里,0,0,0,1,0,1,0,0
10704,65000060044,新北市新店區,中正里,1,0,1,2,2,0,0,2
10704,65000060045,新北市新店區,中華里,5,3,2,1,0,1,0,1
10704,65000060046,新北市新店區,仁愛里,3,1,2,1,0,1,2,1
10704,65000060047,新北市新店區,百忍里,0,0,0,4,2,2,0,3
10704,65000060048,新北市新店區,百和里,1,1,0,0,0,0,0,0
10704,65000060049,新北市新店區,福德里,0,0,0,3,1,2,1,0
10704,65000060050,新北市新店區,百福里,4,1,3,4,2,2,2,1
10704,65000060051,新北市新店區,福民里,1,1,0,4,1,3,3,0
10704,65000060052,新北市新店區,中山里,5,1,4,1,1,0,1,1
10704,65000060053,新北市新店區,和平里,1,0,1,1,0,1,1,0
10704,65000060054,新北市新店區,中央里,0,0,0,2,0,2,1,1
10704,65000060055,新北市新店區,明城里,0,0,0,1,1,0,1,0
10704,65000060056,新北市新店區,安和里,4,2,2,4,2,2,3,2
10704,65000060057,新北市新店區,吉祥里,3,3,0,6,3,3,2,1
10704,65000060058,新北市新店區,寶福里,6,4,2,5,2,3,2,0
10704,65000060059,新北市新店區,小城里,0,0,0,2,1,1,2,0
10704,65000060060,新北市新店區,香坡里,7,3,4,5,2,3,6,3
10704,65000060061,新北市新店區,建國里,0,0,0,2,2,0,0,0
10704,65000060062,新北市新店區,復興里,3,1,2,7,4,3,0,1
10704,65000060063,新北市新店區,美城里,1,1,0,0,0,0,1,1
10704,65000060064,新北市新店區,安昌里,5,3,2,3,2,1,0,2
10704,65000060065,新北市新店區,長春里,1,0,1,1,1,0,0,0
10704,65000060066,新北市新店區,新和里,1,1,0,0,0,0,0,0
10704,65000060067,新北市新店區,永平里,1,1,0,3,1,2,2,0
10704,65000060068,新北市新店區,達觀里,4,0,4,2,1,1,1,2
10704,65000060069,新北市新店區,華城里,0,0,0,2,2,0,1,0
10704,65000070001,新北市樹林區,三多里,1,1,0,2,1,1,1,0
10704,65000070002,新北市樹林區,三福里,2,1,1,4,2,2,1,2
10704,65000070003,新北市樹林區,三興里,5,1,4,3,2,1,2,2
10704,65000070004,新北市樹林區,圳安里,5,3,2,1,0,1,4,0
10704,65000070005,新北市樹林區,保安里,5,1,4,0,0,0,1,0
10704,65000070006,新北市樹林區,潭底里,5,4,1,4,3,1,1,1
10704,65000070007,新北市樹林區,󿾵寮里,4,2,2,1,0,1,4,3
10704,65000070008,新北市樹林區,樹德里,3,2,1,2,1,1,1,2
10704,65000070009,新北市樹林區,樹西里,3,0,3,2,2,0,2,1
10704,65000070010,新北市樹林區,樹南里,2,1,1,3,1,2,2,2
10704,65000070011,新北市樹林區,樹人里,0,0,0,0,0,0,2,0
10704,65000070012,新北市樹林區,坡內里,0,0,0,1,1,0,1,1
10704,65000070013,新北市樹林區,樹東里,0,0,0,1,1,0,1,0
10704,65000070014,新北市樹林區,大同里,1,0,1,0,0,0,1,1
10704,65000070015,新北市樹林區,和平里,3,2,1,4,3,1,1,1
10704,65000070016,新北市樹林區,彭厝里,2,0,2,1,1,0,2,3
10704,65000070017,新北市樹林區,彭福里,2,1,1,1,1,0,1,2
10704,65000070018,新北市樹林區,東山里,2,1,1,1,1,0,0,1
10704,65000070019,新北市樹林區,東陽里,4,2,2,1,0,1,5,0
10704,65000070020,新北市樹林區,東昇里,9,5,4,2,1,1,5,0
10704,65000070021,新北市樹林區,樂山里,3,1,2,1,1,0,0,0
10704,65000070022,新北市樹林區,東園里,1,0,1,0,0,0,0,0
10704,65000070023,新北市樹林區,西園里,1,1,0,0,0,0,0,0
10704,65000070024,新北市樹林區,南園里,8,5,3,5,4,1,11,2
10704,65000070025,新北市樹林區,北園里,2,1,1,0,0,0,0,0
10704,65000070026,新北市樹林區,柑園里,3,1,2,1,1,0,1,2
10704,65000070027,新北市樹林區,樹北里,0,0,0,0,0,0,0,0
10704,65000070028,新北市樹林區,圳福里,2,2,0,1,0,1,1,1
10704,65000070029,新北市樹林區,樹興里,3,1,2,2,1,1,1,2
10704,65000070030,新北市樹林區,樹福里,2,1,1,0,0,0,3,0
10704,65000070031,新北市樹林區,光興里,0,0,0,2,2,0,0,2
10704,65000070032,新北市樹林區,金寮里,9,3,6,1,1,0,2,1
10704,65000070033,新北市樹林區,彭興里,4,3,1,6,2,4,3,0
10704,65000070034,新北市樹林區,文林里,3,1,2,3,1,2,1,0
10704,65000070035,新北市樹林區,山佳里,2,1,1,2,1,1,3,1
10704,65000070036,新北市樹林區,中山里,6,4,2,2,1,1,3,0
10704,65000070037,新北市樹林區,育英里,2,0,2,2,2,0,1,1
10704,65000070038,新北市樹林區,中華里,2,0,2,0,0,0,1,1
10704,65000070039,新北市樹林區,太順里,0,0,0,1,0,1,2,0
10704,65000070040,新北市樹林區,圳民里,1,1,0,1,0,1,0,2
10704,65000070041,新北市樹林區,圳生里,0,0,0,0,0,0,1,2
10704,65000070042,新北市樹林區,三龍里,0,0,0,3,3,0,0,1
10704,65000080001,新北市鶯歌區,東鶯里,2,2,0,2,1,1,0,0
10704,65000080002,新北市鶯歌區,西鶯里,1,1,0,2,1,1,2,0
10704,65000080003,新北市鶯歌區,南鶯里,2,1,1,5,1,4,6,0
10704,65000080004,新北市鶯歌區,北鶯里,2,1,1,3,2,1,1,1
10704,65000080005,新北市鶯歌區,中鶯里,1,1,0,1,1,0,1,0
10704,65000080006,新北市鶯歌區,建德里,0,0,0,0,0,0,0,1
10704,65000080007,新北市鶯歌區,同慶里,1,1,0,0,0,0,1,0
10704,65000080008,新北市鶯歌區,永昌里,3,2,1,6,4,2,1,0
10704,65000080009,新北市鶯歌區,南靖里,2,1,1,2,1,1,4,0
10704,65000080010,新北市鶯歌區,尖山里,5,2,3,2,1,1,4,4
10704,65000080011,新北市鶯歌區,二橋里,4,2,2,4,2,2,3,1
10704,65000080012,新北市鶯歌區,二甲里,0,0,0,0,0,0,0,0
10704,65000080013,新北市鶯歌區,東湖里,0,0,0,0,0,0,0,0
10704,65000080014,新北市鶯歌區,大湖里,0,0,0,2,1,1,3,1
10704,65000080015,新北市鶯歌區,鳳鳴里,6,3,3,1,1,0,2,1
10704,65000080016,新北市鶯歌區,鳳福里,0,0,0,2,1,1,2,0
10704,65000080017,新北市鶯歌區,永吉里,5,3,2,3,2,1,4,1
10704,65000080018,新北市鶯歌區,中湖里,4,2,2,2,2,0,2,2
10704,65000080019,新北市鶯歌區,鳳祥里,2,1,1,1,0,1,3,2
10704,65000080020,新北市鶯歌區,建國里,3,2,1,3,1,2,4,1
10704,65000090001,新北市三峽區,三峽里,0,0,0,0,0,0,1,0
10704,65000090002,新北市三峽區,秀川里,0,0,0,0,0,0,0,0
10704,65000090003,新北市三峽區,八張里,3,0,3,0,0,0,1,1
10704,65000090004,新北市三峽區,中埔里,5,1,4,1,1,0,1,1
10704,65000090005,新北市三峽區,弘道里,0,0,0,2,0,2,1,0
10704,65000090006,新北市三峽區,永舘里,7,2,5,3,1,2,4,3
10704,65000090007,新北市三峽區,礁溪里,4,2,2,0,0,0,4,1
10704,65000090008,新北市三峽區,鳶山里,5,2,3,4,3,1,3,2
10704,65000090009,新北市三峽區,龍埔里,11,7,4,6,5,1,1,2
10704,65000090010,新北市三峽區,大埔里,3,2,1,6,3,3,3,2
10704,65000090011,新北市三峽區,嘉添里,2,1,1,9,6,3,2,1
10704,65000090012,新北市三峽區,添福里,0,0,0,5,2,3,0,0
10704,65000090013,新北市三峽區,金圳里,1,0,1,3,1,2,1,0
10704,65000090014,新北市三峽區,五寮里,0,0,0,1,0,1,0,0
10704,65000090015,新北市三峽區,插角里,0,0,0,1,1,0,0,0
10704,65000090016,新北市三峽區,有木里,1,0,1,1,1,0,0,0
10704,65000090017,新北市三峽區,溪北里,1,1,0,1,1,0,0,0
10704,65000090018,新北市三峽區,溪南里,0,0,0,1,1,0,1,0
10704,65000090019,新北市三峽區,溪東里,2,2,0,1,1,0,1,3
10704,65000090020,新北市三峽區,成福里,0,0,0,1,0,1,0,0
10704,65000090021,新北市三峽區,安坑里,0,0,0,2,1,1,3,0
10704,65000090022,新北市三峽區,竹崙里,1,0,1,0,0,0,1,2
10704,65000090023,新北市三峽區,介壽里,3,1,2,1,0,1,6,1
10704,65000090024,新北市三峽區,安溪里,2,1,1,5,4,1,3,4
10704,65000090025,新北市三峽區,中正里,3,1,2,2,2,0,5,0
10704,65000090026,新北市三峽區,二鬮里,3,2,1,1,1,0,3,0
10704,65000090027,新北市三峽區,龍學里,11,5,6,4,2,2,8,6
10704,65000090028,新北市三峽區,龍恩里,2,1,1,0,0,0,4,4
10704,65000100001,新北市淡水區,中和里,0,0,0,0,0,0,0,1
10704,65000100002,新北市淡水區,屯山里,0,0,0,0,0,0,0,0
10704,65000100003,新北市淡水區,賢孝里,0,0,0,1,1,0,0,0
10704,65000100004,新北市淡水區,興仁里,1,1,0,1,0,1,0,0
10704,65000100005,新北市淡水區,蕃薯里,0,0,0,0,0,0,0,1
10704,65000100006,新北市淡水區,義山里,1,0,1,8,6,2,1,3
10704,65000100007,新北市淡水區,忠山里,0,0,0,1,1,0,1,1
10704,65000100008,新北市淡水區,崁頂里,4,3,1,3,1,2,5,2
10704,65000100009,新北市淡水區,埤島里,2,2,0,3,2,1,2,0
10704,65000100010,新北市淡水區,新興里,3,2,1,2,1,1,1,2
10704,65000100011,新北市淡水區,水碓里,1,1,0,4,2,2,3,1
10704,65000100012,新北市淡水區,北投里,7,5,2,4,2,2,2,5
10704,65000100013,新北市淡水區,水源里,1,0,1,2,2,0,1,0
10704,65000100014,新北市淡水區,忠寮里,0,0,0,0,0,0,0,0
10704,65000100015,新北市淡水區,樹興里,2,2,0,1,1,0,0,1
10704,65000100016,新北市淡水區,坪頂里,0,0,0,1,0,1,0,0
10704,65000100017,新北市淡水區,福德里,4,3,1,3,2,1,2,1
10704,65000100018,新北市淡水區,竹圍里,4,4,0,5,2,3,1,1
10704,65000100019,新北市淡水區,民生里,1,0,1,6,5,1,0,1
10704,65000100020,新北市淡水區,八勢里,2,0,2,3,1,2,1,3
10704,65000100021,新北市淡水區,竿蓁里,5,2,3,4,4,0,6,1
10704,65000100022,新北市淡水區,鄧公里,3,2,1,3,1,2,2,2
10704,65000100023,新北市淡水區,中興里,1,0,1,4,1,3,0,1
10704,65000100024,新北市淡水區,長庚里,1,1,0,6,5,1,1,0
10704,65000100025,新北市淡水區,清文里,1,1,0,0,0,0,1,0
10704,65000100026,新北市淡水區,草東里,1,1,0,2,2,0,0,0
10704,65000100027,新北市淡水區,協元里,0,0,0,1,0,1,1,0
10704,65000100028,新北市淡水區,永吉里,1,1,0,1,0,1,0,0
10704,65000100029,新北市淡水區,民安里,1,1,0,2,1,1,0,1
10704,65000100030,新北市淡水區,新生里,0,0,0,1,0,1,0,0
10704,65000100031,新北市淡水區,文化里,0,0,0,0,0,0,2,0
10704,65000100032,新北市淡水區,油車里,0,0,0,2,1,1,1,0
10704,65000100033,新北市淡水區,沙崙里,2,1,1,1,1,0,3,1
10704,65000100034,新北市淡水區,新義里,4,1,3,5,3,2,3,2
10704,65000100035,新北市淡水區,新春里,5,3,2,3,2,1,6,2
10704,65000100036,新北市淡水區,新民里,1,1,0,0,0,0,3,2
10704,65000100037,新北市淡水區,正德里,2,2,0,3,2,1,1,0
10704,65000100038,新北市淡水區,北新里,2,2,0,1,1,0,1,0
10704,65000100039,新北市淡水區,民權里,3,2,1,2,2,0,3,0
10704,65000100040,新北市淡水區,幸福里,0,0,0,3,2,1,2,0
10704,65000100041,新北市淡水區,學府里,2,1,1,2,2,0,2,0
10704,65000100042,新北市淡水區,大庄里,0,0,0,2,1,1,1,0
10704,65000110001,新北市汐止區,義民里,0,0,0,0,0,0,0,0
10704,65000110002,新北市汐止區,禮門里,1,0,1,3,3,0,1,0
10704,65000110003,新北市汐止區,智慧里,0,0,0,1,0,1,4,1
10704,65000110004,新北市汐止區,信望里,0,0,0,0,0,0,0,0
10704,65000110005,新北市汐止區,橋東里,2,2,0,4,1,3,0,1
10704,65000110006,新北市汐止區,秀峰里,3,2,1,6,4,2,0,1
10704,65000110007,新北市汐止區,新昌里,6,2,4,3,3,0,3,2
10704,65000110008,新北市汐止區,復興里,5,3,2,5,3,2,1,3
10704,65000110009,新北市汐止區,茄苳里,2,0,2,6,3,3,3,1
10704,65000110010,新北市汐止區,長安里,1,1,0,3,3,0,2,1
10704,65000110011,新北市汐止區,保安里,0,0,0,3,1,2,0,1
10704,65000110012,新北市汐止區,保長里,2,2,0,3,2,1,0,0
10704,65000110013,新北市汐止區,鄉長里,1,1,0,3,3,0,0,0
10704,65000110014,新北市汐止區,江北里,3,2,1,1,0,1,2,2
10704,65000110015,新北市汐止區,拱北里,3,2,1,4,2,2,2,2
10704,65000110016,新北市汐止區,烘內里,2,1,1,1,0,1,3,0
10704,65000110017,新北市汐止區,八連里,0,0,0,1,1,0,0,0
10704,65000110018,新北市汐止區,樟樹里,1,1,0,2,1,1,2,0
10704,65000110019,新北市汐止區,北峰里,0,0,0,1,1,0,0,1
10704,65000110020,新北市汐止區,北山里,2,0,2,2,1,1,1,1
10704,65000110021,新北市汐止區,白雲里,4,2,2,4,2,2,1,2
10704,65000110022,新北市汐止區,橫科里,2,0,2,6,4,2,0,0
10704,65000110023,新北市汐止區,東山里,0,0,0,0,0,0,0,0
10704,65000110024,新北市汐止區,福山里,1,0,1,3,1,2,3,0
10704,65000110025,新北市汐止區,宜興里,1,1,0,1,0,1,1,0
